2023-05-14 16:05:296 INFO  ShoppingCartPage :55 - Verify the product name ‘Cronus Yoga Pant’[[ChromeDriver: chrome on WINDOWS (99f66e5d5337d040fd13258cee0b0ec7)] -> xpath: //td[@class='col item']//a[normalize-space()='Cronus Yoga Pant']]<br>
2023-05-14 16:05:455 INFO  ShoppingCartPage :65 - Verify the product size ‘32’[[ChromeDriver: chrome on WINDOWS (99f66e5d5337d040fd13258cee0b0ec7)] -> xpath: //dd[contains(text(),'32')]]<br>
2023-05-14 16:05:492 INFO  ShoppingCartPage :75 - Verify the product colour ‘Black’[[ChromeDriver: chrome on WINDOWS (99f66e5d5337d040fd13258cee0b0ec7)] -> xpath: //dd[contains(text(),'Black')]]<br>
2023-05-14 16:05:95 INFO  HomePage :36 - Mouse Hover on Women menu<br>
2023-05-14 16:05:541 INFO  HomePage :36 - Mouse Hover on Women menu<br>
2023-05-14 16:05:24 INFO  HomePage :36 - Mouse Hover on Women menu<br>
2023-05-14 16:05:237 INFO  HomePage :36 - Mouse Hover on Women menu<br>
2023-05-14 16:05:414 INFO  HomePage :44 - Mouser hover on tops<br>
2023-05-14 16:05:547 INFO  WomenPage :34 - Click on jackets
2023-05-14 16:05:835 INFO  HomePage :36 - Mouse Hover on Women menu<br>
2023-05-14 16:05:420 INFO  HomePage :36 - Mouse Hover on Women menu<br>
2023-05-14 16:05:600 INFO  HomePage :44 - Mouser hover on tops<br>
2023-05-14 16:05:764 INFO  WomenPage :34 - Click on jackets
2023-05-14 17:05:349 INFO  HomePage :89 - Mouse hoover on gear menu<br>
2023-05-14 17:05:791 INFO  GearPage :76 - Click on Bags<br>
2023-05-14 17:05:752 INFO  GearPage :84 - Click on Product Name ‘Overnight Duffle’<br>
2023-05-14 17:05:168 INFO  GearPage :94 - Verify the text ‘Overnight Duffle’<br>
2023-05-14 17:05:873 INFO  GearPage :106 - Change Qty 3 :[[ChromeDriver: chrome on WINDOWS (3a8a992fd2a49ace69d7bd630184c0f3)] -> xpath: //input[@id='qty']]<br>
2023-05-14 17:05:117 INFO  GearPage :114 - Click on ‘Add to Cart’ Button.<br>
2023-05-14 17:05:340 INFO  GearPage :124 - Verify the text ‘You added Overnight Duffle to your shopping cart.’ : [[ChromeDriver: chrome on WINDOWS (3a8a992fd2a49ace69d7bd630184c0f3)] -> xpath: //div[@data-bind='html: $parent.prepareMessageForHtml(message.text)']]<br>
2023-05-14 17:05:763 INFO  GearPage :132 - Click on ‘shopping cart’ Link into message<br>
2023-05-14 17:05:49 INFO  GearPage :152 - Verify the product price ‘$135.00’: [[ChromeDriver: chrome on WINDOWS (3a8a992fd2a49ace69d7bd630184c0f3)] -> xpath: //td[@class='col subtotal']//span[@class='price']]<br>
2023-05-14 17:05:841 INFO  GearPage :172 - Change Qty to ‘5’ : [[ChromeDriver: chrome on WINDOWS (3a8a992fd2a49ace69d7bd630184c0f3)] -> xpath: //tbody/tr[1]/td[3]/div[1]/div[1]/label[1]]<br>
2023-05-14 17:05:979 INFO  GearPage :180 - Click on ‘Update Shopping Cart’ button<br>
2023-05-14 17:05:823 INFO  GearPage :190 - Verify the product price ‘$225.00’ : [[ChromeDriver: chrome on WINDOWS (3a8a992fd2a49ace69d7bd630184c0f3)] -> xpath: //span[contains(text(),'$225.00')]]<br>
2023-05-14 17:05:711 INFO  HomePage :64 - Mouse hoover on women menu<br>
2023-05-14 17:05:871 INFO  HomePage :73 - Mouse hoover on men menu<br>
2023-05-14 17:05:533 INFO  MenPage :33 - Click on Pants : <br>
2023-05-14 17:05:775 INFO  MenPage :53 - Mouse Hover on product name Cronus Yoga Pant and click on ‘Add To Cart’ Button.<br>
2023-05-14 17:05:30 INFO  ProductBottomPage :45 - Mouse Hover on product name Cronus Yoga Pant and click on size 32.:<br>
2023-05-14 17:05:167 INFO  ProductBottomPage :53 - Mouse Hover on product name ‘Cronus Yoga Pant’ and click on colour Black.<br>
2023-05-14 17:05:376 INFO  MenPage :53 - Mouse Hover on product name Cronus Yoga Pant and click on ‘Add To Cart’ Button.<br>
2023-05-14 17:05:574 INFO  ProductBottomPage :72 - Verify the text You added Cronus Yoga Pant to your shopping cart.[[ChromeDriver: chrome on WINDOWS (3ecc20fdf053cd09abfe9a799481f9c4)] -> xpath: //div[@data-bind='html: $parent.prepareMessageForHtml(message.text)']]<br>
2023-05-14 17:05:294 INFO  ProductBottomPage :61 - Click on ‘shopping cart’ Link into message<br>
2023-05-14 17:05:712 INFO  ShoppingCartPage :45 - Verify the text ‘Shopping Cart.'[[ChromeDriver: chrome on WINDOWS (3ecc20fdf053cd09abfe9a799481f9c4)] -> xpath: //span[text()='Shopping Cart']]<br>
2023-05-14 17:05:26 INFO  ShoppingCartPage :55 - Verify the product name ‘Cronus Yoga Pant’[[ChromeDriver: chrome on WINDOWS (3ecc20fdf053cd09abfe9a799481f9c4)] -> xpath: //td[@class='col item']//a[normalize-space()='Cronus Yoga Pant']]<br>
2023-05-14 17:05:302 INFO  ShoppingCartPage :65 - Verify the product size ‘32’[[ChromeDriver: chrome on WINDOWS (3ecc20fdf053cd09abfe9a799481f9c4)] -> xpath: //dd[contains(text(),'32')]]<br>
2023-05-14 17:05:366 INFO  ShoppingCartPage :75 - Verify the product colour ‘Black’[[ChromeDriver: chrome on WINDOWS (3ecc20fdf053cd09abfe9a799481f9c4)] -> xpath: //dd[contains(text(),'Black')]]<br>
2023-05-14 17:05:174 INFO  HomePage :36 - Mouse Hover on Women menu<br>
2023-05-14 17:05:342 INFO  HomePage :44 - Mouser hover on tops<br>
2023-05-14 17:05:142 INFO  WomenPage :34 - Click on jackets
2023-05-15 21:05:803 INFO  HomePage :89 - Mouse hoover on gear menu<br>
2023-05-15 21:05:991 INFO  GearPage :76 - Click on Bags<br>
2023-05-15 21:05:52 INFO  GearPage :84 - Click on Product Name ‘Overnight Duffle’<br>
2023-05-15 21:05:225 INFO  GearPage :94 - Verify the text ‘Overnight Duffle’<br>
2023-05-15 21:05:835 INFO  GearPage :106 - Change Qty 3 :[[ChromeDriver: chrome on WINDOWS (b5ba8079b87ca8c18b1e9edc6d83f619)] -> xpath: //input[@id='qty']]<br>
2023-05-15 21:05:60 INFO  GearPage :114 - Click on ‘Add to Cart’ Button.<br>
2023-05-15 21:05:573 INFO  GearPage :124 - Verify the text ‘You added Overnight Duffle to your shopping cart.’ : [[ChromeDriver: chrome on WINDOWS (b5ba8079b87ca8c18b1e9edc6d83f619)] -> xpath: //div[@data-bind='html: $parent.prepareMessageForHtml(message.text)']]<br>
2023-05-15 21:05:467 INFO  GearPage :132 - Click on ‘shopping cart’ Link into message<br>
2023-05-15 21:05:728 INFO  GearPage :152 - Verify the product price ‘$135.00’: [[ChromeDriver: chrome on WINDOWS (b5ba8079b87ca8c18b1e9edc6d83f619)] -> xpath: //td[@class='col subtotal']//span[@class='price']]<br>
2023-05-15 21:05:329 INFO  GearPage :172 - Change Qty to ‘5’ : [[ChromeDriver: chrome on WINDOWS (b5ba8079b87ca8c18b1e9edc6d83f619)] -> xpath: //tbody/tr[1]/td[3]/div[1]/div[1]/label[1]]<br>
2023-05-15 21:05:399 INFO  GearPage :180 - Click on ‘Update Shopping Cart’ button<br>
